placement_id,person_id,identity_key,legacy_person_id_v0_2,name,outlet,selection_date,selection_year,cohort_unit,list_title,design,selection_mechanism,domain,rank,rank_known,selection_score,selection_score_type,series_order,target_horizon,baseline_peak_through_t0,post_t0_peak_score,outcome_assessable,advancement_delta,advancement_class,major_ge3,apex_eq4,death_truncated,source_schema
pl-3e031b4078009e,ko-f227d7e44af7,정동영,ko-f227d7e44af7,정동영,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,1.0,True,,,,,2,4,True,2,advanced,True,True,False,newsmaker_2003_outcomes_v0_3
pl-628d9827d56a6b,ko-f1f4f967e0b0,김근태,ko-f1f4f967e0b0,김근태,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,2.0,True,,,,,2,3,True,1,advanced,True,False,False,newsmaker_2003_outcomes_v0_3
pl-fcd14963103b7a,ko-70225bb82f98,손학규,ko-70225bb82f98,손학규,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,3.0,True,,,,,3,3,True,0,sustained_high,True,False,False,newsmaker_2003_outcomes_v0_3
pl-934e18747a1ad1,ko-241873e69979,유시민,ko-241873e69979,유시민,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,4.0,True,,,,,2,3,True,1,advanced,True,False,False,newsmaker_2003_outcomes_v0_3
pl-1348af506a148c,ko-111ad6219899,강금실,ko-111ad6219899,강금실,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,5.0,True,,,,,3,3,True,0,sustained_high,True,False,False,newsmaker_2003_outcomes_v0_3
pl-cf57637b2f5423,ko-dbb9e72858b2,추미애,ko-dbb9e72858b2,추미애,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,6.5,True,,,,,2,3,True,1,advanced,True,False,False,newsmaker_2003_outcomes_v0_3
pl-04503fe9bcf292,ko-5dd7ad44449e,권영길,ko-5dd7ad44449e,권영길,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,6.5,True,,,,,4,4,True,0,sustained_high,True,True,False,newsmaker_2003_outcomes_v0_3
pl-21f63d53d65d37,ko-42420bd89139,이부영,ko-42420bd89139,이부영,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,8.0,True,,,,,2,3,True,1,advanced,True,False,False,newsmaker_2003_outcomes_v0_3
pl-2b4346f2dcd58c,ko-6cd22bfd1967,천정배,ko-6cd22bfd1967,천정배,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,9.5,True,,,,,2,3,True,1,advanced,True,False,False,newsmaker_2003_outcomes_v0_3
pl-599aac22c47455,ko-d5731511b6b2,강재섭,ko-d5731511b6b2,강재섭,뉴스메이커,2003-05-30,2003,newsmaker_2003_politics_top10,차세대 리더 정치·경제,ranked_topN,expert_survey,politics,9.5,True,,,,,2,3,True,1,advanced,True,False,False,newsmaker_2003_outcomes_v0_3
pl-3a864a15d981a6,ko-fa3db6d9c9c0,안철수,ko-fa3db6d9c9c0,안철수,뉴스메이커,2003-05-30,2003,newsmaker_2003_economy_top5,차세대 리더 정치·경제,ranked_topN,expert_survey,economy,1.0,True,,,,,2,4,True,2,advanced,True,True,False,newsmaker_2003_outcomes_v0_3
pl-79e3a327251587,ko-99dbcd18c322,장하성,ko-99dbcd18c322,장하성,뉴스메이커,2003-05-30,2003,newsmaker_2003_economy_top5,차세대 리더 정치·경제,ranked_topN,expert_survey,economy,2.0,True,,,,,2,4,True,2,advanced,True,True,False,newsmaker_2003_outcomes_v0_3
pl-f4c7a67960e5e2,ko-fc14bfc937bd,강철규,ko-fc14bfc937bd,강철규,뉴스메이커,2003-05-30,2003,newsmaker_2003_economy_top5,차세대 리더 정치·경제,ranked_topN,expert_survey,economy,3.0,True,,,,,3,3,True,0,sustained_high,True,False,False,newsmaker_2003_outcomes_v0_3
pl-b04e91e81c6627,ko-2f2eacc1442e,정운찬,ko-2f2eacc1442e,정운찬,뉴스메이커,2003-05-30,2003,newsmaker_2003_economy_top5,차세대 리더 정치·경제,ranked_topN,expert_survey,economy,4.0,True,,,,,3,4,True,1,advanced,True,True,False,newsmaker_2003_outcomes_v0_3
pl-74eef37011f603,ko-39a0579cceac,이재용,ko-39a0579cceac,이재용,뉴스메이커,2003-05-30,2003,newsmaker_2003_economy_top5,차세대 리더 정치·경제,ranked_topN,expert_survey,economy,5.0,True,,,,,2,4,True,2,advanced,True,True,False,newsmaker_2003_outcomes_v0_3
pl-24536a05b91818,ko-8c3acdfa3c4b,고건,ko-8c3acdfa3c4b,고건,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,1,True,,,,,4,3,True,-1,lower_than_baseline,True,False,False,h21_2004_outcomes_v0_1
pl-d5068b57b5b058,ko-111ad6219899,강금실,ko-111ad6219899,강금실,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,2,True,,,,,3,3,True,0,sustained_high,True,False,False,h21_2004_outcomes_v0_1
pl-2cfd1e223c9276,ko-1515dbd67779,박근혜,ko-1515dbd67779,박근혜,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,3,True,,,,,3,4,True,1,advanced,True,True,False,h21_2004_outcomes_v0_1
pl-4f8b961899e99f,ko-294289cf76ed,이회창,ko-294289cf76ed,이회창,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,4,True,,,,,4,4,True,0,sustained_high,True,True,False,h21_2004_outcomes_v0_1
pl-564d18e4ffa64b,ko-409d25902dc5,정몽준,ko-409d25902dc5,정몽준,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,5,True,,,,,4,3,True,-1,lower_than_baseline,True,False,False,h21_2004_outcomes_v0_1
pl-0f4cb14dab98a0,ko-f227d7e44af7,정동영,ko-f227d7e44af7,정동영,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,6,True,,,,,3,4,True,1,advanced,True,True,False,h21_2004_outcomes_v0_1
pl-b0ccaa84898e66,ko-5dd7ad44449e,권영길,ko-5dd7ad44449e,권영길,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,7,True,,,,,4,4,True,0,sustained_high,True,True,False,h21_2004_outcomes_v0_1
pl-a59b89524b6c0d,ko-8948193c3193,이명박,ko-8948193c3193,이명박,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,8,True,,,,,3,4,True,1,advanced,True,True,False,h21_2004_outcomes_v0_1
pl-1bc5ee1fa28e3b,ko-dbb9e72858b2,추미애,ko-dbb9e72858b2,추미애,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,9,True,,,,,2,3,True,1,advanced,True,False,False,h21_2004_outcomes_v0_1
pl-f1cbc632ae4387,ko-54561f707b63,이해찬,ko-54561f707b63,이해찬,한겨레21,2004-09-20,2004,h21_2004_politics_top10,차세대 리더 여론조사 Top10,ranked_topN,public_opinion_survey,politics,10,True,,,,,3,3,True,0,sustained_high,True,False,False,h21_2004_outcomes_v0_1
pl-980d5f49c80132,ko-72dce5615c37,김연아,ko-72dce5615c37,김연아,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,4,4,True,0,sustained_high,True,True,False,donga_2010_post_t0_peak_master_v1_2
pl-0285a676a84f2e,ko-d74398eb1d49,김윤진,ko-d74398eb1d49,김윤진,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-2922625e5d26e4,ko-853e78166b9f,김현수,ko-853e78166b9f,김현수,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,3,True,1,advanced,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-bba308e9f89031,ko-62fd31cd4a86,노희경,ko-62fd31cd4a86,노희경,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,3,True,1,advanced,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-f00ad52bba72a0,ko-85da67d337f3,박민규,ko-85da67d337f3,박민규,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-269e39bd8bbf57,ko-03a7a1e5f002,박성훈,ko-03a7a1e5f002,박성훈,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-ba0d6e5cc28694,ko-e8d74d9cd2a2,박진영,ko-e8d74d9cd2a2,박진영,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-a2156c96c9b2d0,ko-44df17daee2c,봉준호,ko-44df17daee2c,봉준호,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,4,True,1,advanced,True,True,False,donga_2010_post_t0_peak_master_v1_2
pl-6a2ab659cdefd2,ko-67befa340f9e,서도호,ko-67befa340f9e,서도호,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-f2a237e7d9e0b2,ko-d13086d61775,신경숙,ko-d13086d61775,신경숙,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,3,True,1,advanced,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-2ab3f2cbafe1d7,ko-ddfc17a4eea7,신지애,ko-ddfc17a4eea7,신지애,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,4,4,True,0,sustained_high,True,True,False,donga_2010_post_t0_peak_master_v1_2
pl-9e7b671ea5e9e7,ko-f3c544ab6fd1,심승현,ko-f3c544ab6fd1,심승현,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-9aa46fd5e56af3,ko-0f8e60729c0b,양성원,ko-0f8e60729c0b,양성원,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-005599a56c0c52,ko-c6900f5d94a1,이청용,ko-c6900f5d94a1,이청용,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-7b0391e8d3da61,ko-b8bee0f02482,장한나,ko-b8bee0f02482,장한나,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-d66a4e8e3c5f39,ko-81755ae54584,정연두,ko-81755ae54584,정연두,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,3,True,1,advanced,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-00a2735895a882,ko-656f1fbbdd8b,정욱준,ko-656f1fbbdd8b,정욱준,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,3,True,1,advanced,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-9e5043c3370024,ko-73d3a6c28270,조성진,ko-73d3a6c28270,조성진,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,4,True,1,advanced,True,True,False,donga_2010_post_t0_peak_master_v1_2
pl-5cecab55f8858c,ko-bfe8753ca9ab,최은석,ko-bfe8753ca9ab,최은석,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,2,3,True,1,advanced,True,False,True,donga_2010_post_t0_peak_master_v1_2
pl-18f2b37308e89f,ko-d34323111008,홍명보,ko-d34323111008,홍명보,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,자유로운 창조인,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-43caf7a795f36a,ko-5a704efef1c7,김광수,ko-5a704efef1c7,김광수,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-0aa6d54ec9e78e,ko-6ecc2385f00b,김기문,ko-6ecc2385f00b,김기문,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-6d3f36ef36e942,ko-f1e800805488,김빛내리,ko-f1e800805488,김빛내리,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-d95b276b40c178,ko-cc5fcc21d36f,김정범,ko-cc5fcc21d36f,김정범,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-5c3fe3a11fd6fa,ko-bac155dd2dc5,김창진,ko-bac155dd2dc5,김창진,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,2,3,True,1,advanced,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-f58f4b8e75d383,ko-dfea3954bcfe,김필립,ko-dfea3954bcfe,김필립,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-3c9a2e2e368629,ko-29befd23aa48,김호근,ko-29befd23aa48,김호근,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-d990da5713fbcd,ko-38b1f37d6171,남홍길,ko-38b1f37d6171,남홍길,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-b1c8ff4c704cbf,ko-8acce0c0ebed,박승정,ko-8acce0c0ebed,박승정,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-10f418eaa6beee,ko-f0dc8adbbf3e,박홍근,ko-f0dc8adbbf3e,박홍근,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-ad812c5772e7d8,ko-bbb426c94c22,서동철,ko-bbb426c94c22,서동철,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,True,donga_2010_post_t0_peak_master_v1_2
pl-6e805b12553ec0,ko-914a6e4086c4,신재원,ko-914a6e4086c4,신재원,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-b767cadfa066eb,ko-fa3db6d9c9c0,안철수,ko-fa3db6d9c9c0,안철수,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,4,True,1,advanced,True,True,False,donga_2010_post_t0_peak_master_v1_2
pl-4ca707ad8b750b,ko-13ab0e3b7e91,이상엽,ko-13ab0e3b7e91,이상엽,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-ed73d82605bde1,ko-8b2ddf545a96,이상훈,ko-8b2ddf545a96,이상훈,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-97e4a9f6109fce,ko-cd3552ac85cd,이소연,ko-cd3552ac85cd,이소연,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-1aa8666eaa912c,ko-b25376193c71,이지오,ko-b25376193c71,이지오,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-20b48fd1e0af1a,ko-dca59d031d64,이효철,ko-dca59d031d64,이효철,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-6d2234fde82c77,ko-f9605fafd7b6,임지순,ko-f9605fafd7b6,임지순,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
pl-0dd9847e99c8dd,ko-b46f83cacd9f,정경민,ko-b46f83cacd9f,정경민,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,2,2,True,0,no_clear_advancement,False,False,False,donga_2010_post_t0_peak_master_v1_2
pl-93d104621ce176,ko-bc8ddfa8a833,정하웅,ko-bc8ddfa8a833,정하웅,동아일보,2010-05-10,2010,donga_2010_2020_100,2020년 한국을 빛낼 100인,broad_screening_explicit_horizon,editorial_expert_screening,꿈꾸는 개척가,,False,,,,2020,3,3,True,0,sustained_high,True,False,False,donga_2010_post_t0_peak_master_v1_2
